2.6069;-17.2342;-2.0050
2.6071;-17.2335;-2.0051
2.6073;-17.2336;-2.0039
2.6066;-17.2347;-2.0028
2.6060;-17.2351;-2.0024
2.6060;-17.2354;-2.0021
2.6050;-17.2361;-2.0019
2.6040;-17.2365;-2.0019
2.6032;-17.2367;-2.0019
2.6027;-17.2372;-2.0015
2.6035;-17.2375;-2.0001
2.6025;-17.2383;-1.9998
2.6017;-17.2395;-1.9989
2.6011;-17.2403;-1.9981
2.5999;-17.2411;-1.9973
2.5984;-17.2422;-1.9967
2.5967;-17.2436;-1.9961
2.5970;-17.2442;-1.9947
2.5954;-17.2448;-1.9950
2.5914;-17.2470;-1.9951
2.5911;-17.2486;-1.9931
2.5918;-17.2490;-1.9912
2.5923;-17.2494;-1.9892
2.5922;-17.2506;-1.9875
2.5932;-17.2508;-1.9854
2.5951;-17.2501;-1.9835
2.5934;-17.2496;-1.9840
2.5900;-17.2500;-1.9851
2.5890;-17.2501;-1.9846
2.5893;-17.2503;-1.9839
2.5901;-17.2504;-1.9830
2.5909;-17.2504;-1.9823
2.5917;-17.2504;-1.9814
2.5921;-17.2500;-1.9814
2.5882;-17.2503;-1.9795
2.3394;-17.0867;-1.3410
2.0800;-16.5084;-0.9911
1.7440;-16.1525;-0.6770
1.4212;-15.5373;-0.2655
1.1599;-15.0180;0.0465
0.8593;-14.5437;0.3506
0.6479;-14.2093;0.6390
0.3471;-13.7603;0.9279
0.0292;-13.2316;1.2825
-0.2854;-12.4041;1.7419
-0.6208;-11.8013;2.1117
-1.0066;-11.0205;2.6017
-1.3599;-10.1578;3.0097
-1.6280;-9.5906;3.4233
-1.9474;-9.0298;3.6824
-2.1932;-8.4344;4.0121
-2.3812;-7.8715;4.3423
-2.4261;-7.1849;4.7693
-2.5855;-6.4707;5.2321
-2.6440;-6.0832;5.4302
-2.6691;-5.8766;5.5218
-2.6096;-5.9394;5.5026
-2.5334;-6.1496;5.4112
-2.6009;-6.6840;5.1394
-2.8491;-8.2325;4.0618
-2.2485;-9.1647;3.4293
-1.8106;-9.6363;3.1638
-1.5779;-9.9490;2.9491
-1.4097;-10.2826;2.7504
-1.2858;-10.5271;2.6266
-1.1982;-10.6934;2.5420
-1.0955;-10.8802;2.4429
-1.0011;-11.0459;2.3542
-0.8850;-11.2480;2.2283
-0.7237;-11.5330;2.0384
-0.5076;-11.9262;1.7504
-0.2178;-12.3941;1.3950
0.1517;-13.2910;0.9074
0.4154;-13.7066;0.7044
0.6087;-14.0000;0.5451
0.7914;-14.2551;0.3750
1.0557;-14.5861;0.1621
1.3147;-14.9080;-0.0192
1.5897;-15.2812;-0.2248
1.9351;-15.8416;-0.5198
2.0343;-16.0608;-0.6305
2.0381;-16.1145;-0.6687
2.0252;-16.1112;-0.7087
1.7466;-15.9161;-0.3520
1.0175;-14.7940;0.4797
0.0316;-13.0732;1.5719
-0.6765;-11.6599;2.4425
-1.2394;-10.1783;3.2444
-1.9851;-8.6005;3.8264
-2.2480;-6.9828;4.7213
-2.4462;-5.9218;5.1471
-2.8416;-4.7852;5.5573
-3.3966;-4.0137;5.7389
-3.8846;-3.3317;5.9514
-4.1700;-2.8272;6.0924
-4.4155;-2.3289;6.1617
-4.5890;-1.8062;6.2195
-4.7592;-0.9155;6.2153
-4.7423;0.0369;6.1946
-4.6963;1.0677;6.1903
-4.7107;1.5722;6.1886
-4.7084;1.6065;6.2068
-4.6912;1.4183;6.2169
-4.6742;1.2176;6.2385
-4.6541;0.9266;6.2881
-4.6349;0.2842;6.3622
-4.6326;-0.7469;6.3644
-4.4076;-1.9438;6.3521
-3.8060;-3.1792;6.1769
-2.7304;-4.7846;5.5909
-2.4545;-5.8803;5.1680
-2.6360;-7.1374;4.4927
-2.6826;-8.1872;3.8711
-2.3555;-8.8966;3.4377
-2.0649;-9.2811;3.2158
-1.8044;-9.5930;3.0449
-1.6253;-9.8938;2.8534
-1.4203;-10.3814;2.5177
-1.1036;-11.0853;2.0375
-0.5710;-12.0333;1.3259
0.0545;-13.4324;0.5594
0.8447;-14.7016;-0.1625
1.8145;-16.1933;-1.2201
1.9243;-16.4523;-1.3317
1.9970;-16.6070;-1.5208
2.0745;-16.7575;-1.7100
2.1099;-16.8194;-1.7753
2.0608;-16.7894;-1.7517
1.4819;-15.9182;-0.9433
0.7878;-14.8630;0.0126
0.0041;-13.3958;1.3435
-0.7631;-11.3213;2.7372
-1.8511;-8.6822;3.9845
-2.3943;-6.6167;4.7731
-4.2265;-2.7559;5.6779
-4.7426;0.6149;5.8124
-4.9766;3.0759;6.1486
-5.1344;5.4221;7.0063
-5.4026;7.9553;7.3146
-5.6210;10.2847;7.2488
-5.6755;12.2732;6.8719
-5.6824;12.2471;7.0085
-5.5893;11.7806;7.2887
-5.5242;10.6706;7.6181
-5.1118;9.1527;7.7394
-5.1094;8.0083;7.6216
-5.1548;7.1660;7.5070
-5.3197;6.3011;7.3328
-5.3848;5.7000;7.2396
-5.3917;4.8223;7.1267
-5.2071;3.2677;6.4835
-4.8020;0.7737;5.8829
-3.3526;-4.1041;5.4015
-2.3156;-8.5109;3.1281
-1.7391;-9.8605;2.4441
-1.3356;-10.7635;1.9003
-1.1339;-11.1872;1.6562
-1.0255;-11.4172;1.5071
-0.9175;-11.6203;1.3424
-0.7130;-12.1347;0.8500
0.0273;-13.4588;0.0001
0.7759;-14.5991;-0.6973
1.3719;-15.5420;-1.2336
1.7369;-16.1450;-1.6006
1.9599;-16.5637;-1.8937
2.0599;-16.7923;-2.0899
2.0911;-16.8496;-2.1291
1.8616;-16.5947;-1.8110
1.3106;-15.8505;-1.0291
0.5257;-14.6495;0.0269
-0.1676;-13.1968;1.3090
-0.8458;-11.3815;2.4997
-1.6743;-9.4223;3.5132
-2.5384;-7.4642;4.3462
-2.6943;-6.2546;4.8499
-3.3324;-4.6046;5.5134
-4.5435;-2.5882;6.0805
-4.9238;-0.5777;6.1375
-4.8963;1.0986;5.9227
-5.1059;3.0330;6.2076
-5.2625;4.5159;6.8485
-5.3863;6.1840;7.1420
-5.4612;7.9918;7.3078
-5.6626;9.6526;7.3058
-5.6191;10.9664;7.1426
-5.4972;11.8368;6.9175
-5.4966;12.0299;6.8483
-5.4929;12.1142;6.8062
-5.5000;12.2001;6.7424
-5.3974;12.4755;6.5771
-5.6127;12.9514;6.3470
-5.5868;13.8731;5.9788
-5.7796;14.7629;5.6561
-5.6513;15.6695;5.0550
-5.7760;16.9856;5.1280
-5.5221;18.1737;5.0523
-5.3928;19.0201;4.9330
-5.1424;19.9189;4.7296
-4.9763;21.2835;4.3494
-5.0586;22.3557;3.6332
-5.4486;23.4199;2.3615
-5.3813;23.9139;1.0793
-5.4667;24.3376;-0.0488
-5.8409;24.7950;-1.5428
-6.3438;25.2557;-4.1674
-7.4181;25.4168;-7.0977
-9.6297;26.4536;-10.4109
-10.5467;29.7450;-12.2331
-10.8979;33.4660;-13.4814
-11.9969;36.3309;-14.9630
-13.1774;38.8922;-15.8343
-13.8395;41.0447;-16.1537
-14.5322;40.8583;-16.4795
-15.5597;40.2866;-16.4430
-16.5056;39.3817;-15.9825
-17.3460;38.1119;-15.6322
-18.4766;36.5631;-15.6647
-19.1537;35.4067;-15.7035
-19.0710;34.2230;-16.0824
-18.1864;33.6824;-16.7986
-16.6243;33.8067;-17.5647
-14.9142;34.4679;-18.2865
-12.7760;35.6580;-19.2028
-12.7760;35.6580;-19.2028
